Generation N Sum GN.F GN.M PN1.F PN1.M Program Trait value Population h2 rep
33 6000 6.20072145846324 2.37949719877561 3.82122425968764 0 0 PN1 T1 Tbv GN1 0.25 2
34 6000 6.51283931624759 2.45741336365255 4.05542595259504 0 0 PN1 T1 Tbv GN1 0.25 2
35 6000 6.79049076769199 2.61428191333757 4.17620885435442 0 0 PN1 T1 Tbv GN1 0.25 2
36 6000 7.07700545926139 2.71463216706866 4.36237329219274 0 0 PN1 T1 Tbv GN1 0.25 2
37 6000 7.43063908917926 2.90457334722829 4.52606574195096 0 0 PN1 T1 Tbv GN1 0.25 2
38 6000 7.66994066742386 3.05925987770329 4.61068078972057 0 0 PN1 T1 Tbv GN1 0.25 2
39 6000 7.82306612898808 3.13296818104895 4.69009794793913 0 0 PN1 T1 Tbv GN1 0.25 2
40 6000 8.04427024586093 3.22532590183261 4.81894434402832 0 0 PN1 T1 Tbv GN1 0.25 2
20 4500 -0.114497782305604 0 0 -0.139896425493849 0.0253986431882459 PN1 T1 Ebv PN1 0.25 2
22 9000 0.450703560963986 0.576354582983519 -0.617442296825909 0.0140388050321008 0.477752469774276 PN1 T1 Ebv PN1 0.25 2
23 9000 1.35508795105323 1.17769616134126 -0.679609700864497 0.473306032339814 0.383695458236648 PN1 T1 Ebv PN1 0.25 2
24 9000 2.07997382254025 2.0859011575303 -1.07496913646234 0.874911401396568 0.194130400075725 PN1 T1 Ebv PN1 0.25 2
25 9000 2.58747551349521 2.8781604909116 -1.50214682256043 1.12369727854839 0.0877645665956495 PN1 T1 Ebv PN1 0.25 2
26 9000 3.21943008745742 3.57415024092376 -1.61873590545071 1.21918201367234 0.0448337383120224 PN1 T1 Ebv PN1 0.25 2
27 9000 3.89932334623064 3.92704037530542 -1.22905927121212 1.1832616952894 0.0180805468479378 PN1 T1 Ebv PN1 0.25 2
28 9000 4.26385550920068 4.4977196515562 -1.39978550442182 1.16490283689927 0.00101852516702834 PN1 T1 Ebv PN1 0.25 2
29 9000 4.58726604604971 5.28319092152322 -1.86872219560241 1.17418064190704 -0.00138332177814124 PN1 T1 Ebv PN1 0.25 2
30 9000 4.88721919400771 5.57335426479938 -1.86057606895257 1.17307700974613 0.0013639884147682 PN1 T1 Ebv PN1 0.25 2
31 9000 5.14462421974093 6.13420049965008 -2.11198836224992 1.13058652375715 -0.00817444141638496 PN1 T1 Ebv PN1 0.25 2
32 9000 5.46127199483419 6.85878183632242 -2.5429183708261 1.15001105596248 -0.00460252662460819 PN1 T1 Ebv PN1 0.25 2
33 9000 5.73183097029715 7.70086871022882 -3.14688385339812 1.18981731009044 -0.0119711966239843 PN1 T1 Ebv PN1 0.25 2
34 9000 6.1490154998203 8.40301053326654 -3.38724514017946 1.13436622317774 -0.00111611644452014 PN1 T1 Ebv PN1 0.25 2
35 9000 6.40080152597842 9.03479273976581 -3.74294477450974 1.10755082397418 0.00140273674818298 PN1 T1 Ebv PN1 0.25 2
36 9000 6.67397685769374 9.78054234572175 -4.09283191966741 0.998871067496121 -0.0126046358567315 PN1 T1 Ebv PN1 0.25 2
37 9000 7.01292325220797 10.399080896316 -4.42510370028622 1.05121281456477 -0.0122667583865377 PN1 T1 Ebv PN1 0.25 2
38 9000 7.24393636515112 10.9217584438906 -4.67815440369512 1.00755621385461 -0.00722388889898155 PN1 T1 Ebv PN1 0.25 2
39 9000 7.50980108866756 11.4077876580756 -4.80195857297461 0.914036467766672 -0.010064464200054 PN1 T1 Ebv PN1 0.25 2
40 9000 7.63105425109791 11.883300455642 -5.08069004140034 0.838232734123419 -0.00978889726715676 PN1 T1 Ebv PN1 0.25 2
41 9000 7.85126037505855 12.3483550472635 -5.18892518619242 0.69371448310159 -0.00188396911412884 PN1 T1 Ebv PN1 0.25 2
20 4500 0.0462750860123438 0 0 -0.00522021877346555 0.0514953047858093 PN1 T1 Tbv PN1 0.25 2
22 9000 0.862723997370196 0.266601236240717 0.433328130440429 0.0194668925287336 0.143327738160318 PN1 T1 Tbv PN1 0.25 2
23 9000 1.76588466608738 0.459204024168796 1.03947457961269 0.0847989148273651 0.18240714747853 PN1 T1 Tbv PN1 0.25 2
24 9000 2.48141548671036 0.801686432213673 1.41305687531625 0.17691261878683 0.0897595603936001 PN1 T1 Tbv PN1 0.25 2
25 9000 2.98746088739935 0.995145293733438 1.73433260363329 0.208885526218625 0.049097463814001 PN1 T1 Tbv PN1 0.25 2
26 9000 3.59642343261995 1.19127283247924 2.14725830344842 0.230120955645413 0.0277713410468737 PN1 T1 Tbv PN1 0.25 2
27 9000 4.27808156222645 1.36208513952315 2.70845608021235 0.200015453475915 0.00752488901503074 PN1 T1 Tbv PN1 0.25 2
28 9000 4.70642259679195 1.55781760532941 2.95753322101005 0.186130458112036 0.0049413123404523 PN1 T1 Tbv PN1 0.25 2
29 9000 5.01390028379749 1.71093199454259 3.12482600010287 0.173991837309784 0.00415045184224392 PN1 T1 Tbv PN1 0.25 2
30 9000 5.30205518444724 1.76050465167213 3.34378939921968 0.188281587785345 0.00947954577009412 PN1 T1 Tbv PN1 0.25 2
31 9000 5.55939357569169 1.9060674637676 3.4802794338671 0.177616248925369 -0.00456957086837627 PN1 T1 Tbv PN1 0.25 2
32 9000 5.86415741544175 2.0696173406453 3.63310236899143 0.15860643064834 0.00283127515669242 PN1 T1 Tbv PN1 0.25 2
33 9000 6.16867402396806 2.22220379268922 3.78865264680956 0.160017820216564 -0.0022002357472912 PN1 T1 Tbv PN1 0.25 2
34 9000 6.53830057030665 2.31693110717542 4.05958950569582 0.163090708035847 -0.00131075060043252 PN1 T1 Tbv PN1 0.25 2
35 9000 6.81962306415621 2.46301968243391 4.19420412510991 0.160931718514526 0.00146753809787005 PN1 T1 Tbv PN1 0.25 2
36 9000 7.07818416839559 2.59480615780188 4.34106184328082 0.137078670732719 0.00523749658017553 PN1 T1 Tbv PN1 0.25 2
37 9000 7.38936369347351 2.76649512338174 4.49833769956791 0.126246555325349 -0.00171568480148959 PN1 T1 Tbv PN1 0.25 2
38 9000 7.64306608213534 2.92200608084063 4.60270905150245 0.121790170192737 -0.00343922040048093 PN1 T1 Tbv PN1 0.25 2
39 9000 7.91772494355077 3.04110124090841 4.73631161514556 0.135802339708644 0.00450974778815407 PN1 T1 Tbv PN1 0.25 2
40 9000 8.04336037043626 3.06997048227696 4.84722458453648 0.12546481371182 0.000700489910995061 PN1 T1 Tbv PN1 0.25 2
41 9000 8.24535016605356 3.19279979660732 4.93896301162602 0.11572669370298 -0.00213933588275749 PN1 T1 Tbv PN1 0.25 2
20 1500 -0.0163009445101943 0.0433818957339699 -0.0596828402441642 0 0 PN1 T2 Ebv GN1 0.25 2
21 6000 -1.93675065903111 0.0199240443700003 -1.95667470340111 0 0 PN1 T2 Ebv GN1 0.25 2
22 6000 -1.04705808533224 0.35088335155117 -1.39794143688341 0 0 PN1 T2 Ebv GN1 0.25 2
23 6000 -0.590647536261417 1.26036103326885 -1.85100856953027 0 0 PN1 T2 Ebv GN1 0.25 2
24 6000 0.0105832643106508 2.33917307748908 -2.32858981317843 0 0 PN1 T2 Ebv GN1 0.25 2
25 6000 0.467071717427199 2.87622116442732 -2.40914944700012 0 0 PN1 T2 Ebv GN1 0.25 2
26 6000 1.15578347420898 3.33480998398429 -2.17902650977531 0 0 PN1 T2 Ebv GN1 0.25 2
27 6000 1.54125312469786 3.74969974873607 -2.20844662403821 0 0 PN1 T2 Ebv GN1 0.25 2
28 6000 1.89480037229894 4.51785030733259 -2.62304993503365 0 0 PN1 T2 Ebv GN1 0.25 2
29 6000 2.31114294736959 5.38055910305401 -3.06941615568443 0 0 PN1 T2 Ebv GN1 0.25 2
30 6000 2.97803233854887 5.90873600320323 -2.93070366465436 0 0 PN1 T2 Ebv GN1 0.25 2
31 6000 3.38939195233307 6.35184032661996 -2.9624483742869 0 0 PN1 T2 Ebv GN1 0.25 2
32 6000 3.75183371534442 6.69059725217583 -2.93876353683142 0 0 PN1 T2 Ebv GN1 0.25 2
33 6000 3.95703502575626 6.93444234274498 -2.97740731698872 0 0 PN1 T2 Ebv GN1 0.25 2
34 6000 4.23125245334502 7.43443165587317 -3.20317920252816 0 0 PN1 T2 Ebv GN1 0.25 2
35 6000 4.66589298441742 7.94503427735484 -3.27914129293742 0 0 PN1 T2 Ebv GN1 0.25 2
36 6000 5.01142963346352 8.364874612217 -3.35344497875348 0 0 PN1 T2 Ebv GN1 0.25 2
37 6000 5.64205973627454 8.89967935917324 -3.2576196228987 0 0 PN1 T2 Ebv GN1 0.25 2
38 6000 5.86856402032652 9.27782414069994 -3.40926012037342 0 0 PN1 T2 Ebv GN1 0.25 2
39 6000 6.10815015508426 9.61322107607514 -3.50507092099088 0 0 PN1 T2 Ebv GN1 0.25 2
40 6000 6.49938745632531 9.85912632176138 -3.35973886543608 0 0 PN1 T2 Ebv GN1 0.25 2
20 1500 -0.0884019142747904 0.00331268505957244 -0.0917145993343628 0 0 PN1 T2 Tbv GN1 0.25 2
21 6000 0.711288003019621 0.162043452086672 0.549244550932949 0 0 PN1 T2 Tbv GN1 0.25 2
22 6000 1.62283673920177 0.417027767078144 1.20580897212362 0 0 PN1 T2 Tbv GN1 0.25 2
23 6000 2.1812535896725 0.919113494594898 1.2621400950776 0 0 PN1 T2 Tbv GN1 0.25 2
24 6000 2.75328391073629 1.20341131414389 1.54987259659239 0 0 PN1 T2 Tbv GN1 0.25 2
25 6000 3.25567574166759 1.34675191885318 1.90892382281441 0 0 PN1 T2 Tbv GN1 0.25 2
26 6000 3.83798915649151 1.51536813134664 2.32262102514487 0 0 PN1 T2 Tbv GN1 0.25 2
27 6000 4.28572584431846 1.80330908465275 2.48241675966571 0 0 PN1 T2 Tbv GN1 0.25 2
28 6000 4.57933286505811 1.90770652222739 2.67162634283072 0 0 PN1 T2 Tbv GN1 0.25 2
29 6000 5.01732339061855 2.10261282566354 2.91471056495501 0 0 PN1 T2 Tbv GN1 0.25 2
30 6000 5.6466742801895 2.38814934839334 3.25852493179615 0 0 PN1 T2 Tbv GN1 0.25 2
31 6000 6.0670260039773 2.52084423494432 3.54618176903298 0 0 PN1 T2 Tbv GN1 0.25 2
32 6000 6.4942854845966 2.54676193956009 3.94752354503651 0 0 PN1 T2 Tbv GN1 0.25 2
33 6000 6.66460020487865 2.51392500967133 4.15067519520732 0 0 PN1 T2 Tbv GN1 0.25 2
34 6000 6.92625955876996 2.81415142194313 4.11210813682682 0 0 PN1 T2 Tbv GN1 0.25 2
35 6000 7.2951926403528 2.91019581952085 4.38499682083196 0 0 PN1 T2 Tbv GN1 0.25 2
36 6000 7.71282189116512 3.11326147066691 4.59956042049821 0 0 PN1 T2 Tbv GN1 0.25 2
37 6000 8.26090490612656 3.36727858555703 4.89362632056953 0 0 PN1 T2 Tbv GN1 0.25 2
38 6000 8.58411450286059 3.43128917627657 5.15282532658402 0 0 PN1 T2 Tbv GN1 0.25 2
39 6000 8.79188629799416 3.55432206068514 5.23756423730901 0 0 PN1 T2 Tbv GN1 0.25 2
40 6000 9.07843764912629 3.58595351628832 5.49248413283798 0 0 PN1 T2 Tbv GN1 0.25 2
20 4500 0.00543364817006475 0 0 0.00125688772422797 0.00417676044583679 PN1 T2 Ebv PN1 0.25 2
22 9000 -0.62078916061037 0.0935337000907112 -0.724147557444543 -0.00180201344919498 0.0116267101926575 PN1 T2 Ebv PN1 0.25 2
23 9000 -0.799098248226235 0.661687285326852 -1.56432810228578 0.00983191743952625 0.0937106512931616 PN1 T2 Ebv PN1 0.25 2
24 9000 -0.54480797372925 1.5567131728062 -2.15416794451223 0.0062150000008194 0.0464317979759623 PN1 T2 Ebv PN1 0.25 2
25 9000 -0.19257045177713 2.09813880184533 -2.31899092792429 0.00248485501253645 0.0257968192892931 PN1 T2 Ebv PN1 0.25 2
26 9000 0.396291534193001 2.51513171093098 -2.13331886916251 0.000176766271630385 0.0143019261529009 PN1 T2 Ebv PN1 0.25 2
27 9000 0.771467836387421 2.93353479696797 -2.16835386725967 -0.00112121713658856 0.00740812381570912 PN1 T2 Ebv PN1 0.25 2
28 9000 1.08736936092297 3.63304761662702 -2.54658184902662 -0.00242284023598109 0.00332643355854249 PN1 T2 Ebv PN1 0.25 2
29 9000 1.2856620462547 4.41480483144985 -3.12839519698532 -0.00235994614901062 0.00161235793917624 PN1 T2 Ebv PN1 0.25 2
30 9000 2.04630958513007 5.09437602023909 -3.04695872512355 -0.00198255681439495 0.000874846828925214 PN1 T2 Ebv PN1 0.25 2
31 9000 2.51408146927198 5.5582463396336 -3.04286463149458 -0.00179223551617671 0.000491996649147061 PN1 T2 Ebv PN1 0.25 2
32 9000 3.02705177418262 6.04778885310493 -3.01963579206771 -0.00138380824417526 0.000282521389579376 PN1 T2 Ebv PN1 0.25 2
33 9000 3.29057145860843 6.30224429436806 -3.01132063339216 -0.000519659432650955 0.000167457065175238 PN1 T2 Ebv PN1 0.25 2
34 9000 3.56222784991975 6.74644416424067 -3.18407256313426 -0.00025291099357715 0.000109159806926699 PN1 T2 Ebv PN1 0.25 2
35 9000 4.02422194065771 7.37518503130455 -3.35086753226989 -0.000108660762428103 1.31023854756754e-05 PN1 T2 Ebv PN1 0.25 2
36 9000 4.39597948994816 7.81545276046292 -3.41971271990625 0.00021792388348333 2.15255080182766e-05 PN1 T2 Ebv PN1 0.25 2
37 9000 5.09610119010773 8.35765469012397 -3.26177260575453 0.000195778708406803 2.33270298853666e-05 PN1 T2 Ebv PN1 0.25 2
38 9000 5.38407142994727 8.80832170139696 -3.4244967474431 0.00024572710524659 7.48888172112905e-07 PN1 T2 Ebv PN1 0.25 2
39 9000 5.58046116479342 9.16708100190736 -3.58700643186321 0.000387418561038702 -8.23811765740458e-07 PN1 T2 Ebv PN1 0.25 2
40 9000 6.05053740920362 9.5131468971033 -3.46277132147741 0.000157882992983392 3.95058475114659e-06 PN1 T2 Ebv PN1 0.25 2
41 9000 6.59254659958697 9.8257514713264 -3.23303478591804 -0.000162266992239799 -7.81882914655208e-06 PN1 T2 Ebv PN1 0.25 2
20 4500 0.0294673047582633 0 0 -0.00456752327514937 0.0340348280334127 PN1 T2 Tbv PN1 0.25 2
22 9000 1.04120446367412 0.226212057681226 0.705970725855778 -0.00831141441502477 0.117333094552146 PN1 T2 Tbv PN1 0.25 2
23 9000 1.70082725333152 0.627714693399078 0.936155330278495 0.00501135413472514 0.13194587551922 PN1 T2 Tbv PN1 0.25 2
24 9000 2.33120119723691 0.977678503130478 1.32916480432851 -0.039998628600424 0.0643565183783417 PN1 T2 Tbv PN1 0.25 2
25 9000 3.02798405622443 1.19587043808756 1.80091489806713 -0.00888971511817305 0.0400884351879132 PN1 T2 Tbv PN1 0.25 2
26 9000 3.63588985662776 1.37468796938397 2.23857422384348 0.00789111758876509 0.0147365458115542 PN1 T2 Tbv PN1 0.25 2
27 9000 4.12736311894781 1.68976402690675 2.45546684914374 -0.0262035047304653 0.00833574762778373 PN1 T2 Tbv PN1 0.25 2
28 9000 4.45144018704923 1.81591490177876 2.66301732025046 -0.0291017875474013 0.00160975256741074 PN1 T2 Tbv PN1 0.25 2
29 9000 4.81205805254843 1.95001559899404 2.83379047668811 0.0285764410297554 -0.000324464163475503 PN1 T2 Tbv PN1 0.25 2
30 9000 5.44846784325611 2.26152236463516 3.19910458722197 -0.0119786362592731 -0.000180472341754824 PN1 T2 Tbv PN1 0.25 2
31 9000 5.86314986830757 2.40448403803453 3.50961159604738 -0.0553086924969286 0.00436292672258563 PN1 T2 Tbv PN1 0.25 2
32 9000 6.34857872210138 2.53524329117125 3.8417397675784 -0.0282519219236128 -0.000152414724655577 PN1 T2 Tbv PN1 0.25 2
33 9000 6.60442644031048 2.50502866236942 4.11826886199534 -0.0166513513753878 -0.00221973267889299 PN1 T2 Tbv PN1 0.25 2
34 9000 6.81477432641165 2.70669956420307 4.12578991782164 -0.0249812394311381 0.00726608381807893 PN1 T2 Tbv PN1 0.25 2
35 9000 7.19630796020924 2.87280920934185 4.33163720875486 -0.00914656437065846 0.00100810648319534 PN1 T2 Tbv PN1 0.25 2
36 9000 7.56513694132612 3.04568554474786 4.55772665806929 -0.0290898807324581 -0.00918538075858025 PN1 T2 Tbv PN1 0.25 2
37 9000 8.16353652024031 3.33085713911401 4.84698180619678 -0.0198413523553086 0.0055389272848282 PN1 T2 Tbv PN1 0.25 2
38 9000 8.53233987962896 3.40697664521548 5.13396055967111 -0.0108545929665844 0.00225726770895764 PN1 T2 Tbv PN1 0.25 2
39 9000 8.66851576512359 3.49625076613228 5.21011013032472 -0.0391463340961601 0.00130120276275728 PN1 T2 Tbv PN1 0.25 2
40 9000 8.93214231360677 3.54615915138599 5.41293210297883 -0.0262250982904214 -0.000723842467629547 PN1 T2 Tbv PN1 0.25 2
41 9000 9.12601166429684 3.61935269530438 5.50537108625492 0.00255252583211515 -0.00126464309457538 PN1 T2 Tbv PN1 0.25 2
20 1500 0.163596201203308 0.233389846657499 -0.0697936454541908 0 0 PN1 I Ebv GN1 0.25 2
21 6000 -0.871787925780615 0.346621600076096 -1.21840952585671 0 0 PN1 I Ebv GN1 0.25 2
22 6000 -0.12535223215217 0.971567556154474 -1.09691978830664 0 0 PN1 I Ebv GN1 0.25 2
23 6000 0.474017228801794 1.75977363596446 -1.28575640716267 0 0 PN1 I Ebv GN1 0.25 2
24 6000 1.10055274905097 2.82496692561871 -1.72441417656774 0 0 PN1 I Ebv GN1 0.25 2
25 6000 1.58423281534321 3.52485306251405 -1.94062024717084 0 0 PN1 I Ebv GN1 0.25 2
26 6000 2.18177315880273 4.08353080043281 -1.90175764163008 0 0 PN1 I Ebv GN1 0.25 2
27 6000 2.73395597536185 4.41343049880501 -1.67947452344317 0 0 PN1 I Ebv GN1 0.25 2
28 6000 3.07577598538705 5.13490094354095 -2.05912495815391 0 0 PN1 I Ebv GN1 0.25 2
29 6000 3.41489581480188 5.92927769934646 -2.51438188454458 0 0 PN1 I Ebv GN1 0.25 2
30 6000 3.89531497483343 6.34104599349255 -2.44573101865912 0 0 PN1 I Ebv GN1 0.25 2
31 6000 4.26505171204101 6.83746796988148 -2.57241625784048 0 0 PN1 I Ebv GN1 0.25 2
32 6000 4.59076683504044 7.38060778357426 -2.78984094853382 0 0 PN1 I Ebv GN1 0.25 2
33 6000 4.84358383960483 7.93302055276511 -3.08943671316028 0 0 PN1 I Ebv GN1 0.25 2
34 6000 5.1544297775909 8.49060453313847 -3.33617475554757 0 0 PN1 I Ebv GN1 0.25 2
35 6000 5.47907726394699 9.04907624287804 -3.56999897893105 0 0 PN1 I Ebv GN1 0.25 2
36 6000 5.8132986030315 9.56110205414624 -3.74780345111474 0 0 PN1 I Ebv GN1 0.25 2
37 6000 6.31894696001127 10.1437295798491 -3.82478261983779 0 0 PN1 I Ebv GN1 0.25 2
38 6000 6.53116801618998 10.590764353834 -4.05959633764405 0 0 PN1 I Ebv GN1 0.25 2
39 6000 6.75166699073098 10.9450863663957 -4.19341937566469 0 0 PN1 I Ebv GN1 0.25 2
40 6000 7.02145305585127 11.2899578723656 -4.26850481651429 0 0 PN1 I Ebv GN1 0.25 2
20 1500 -0.113613586155912 0.0152366906828716 -0.128850276838784 0 0 PN1 I Tbv GN1 0.25 2
21 6000 0.655097439178778 0.20159519810991 0.453502241068868 0 0 PN1 I Tbv GN1 0.25 2
22 6000 1.43924189275752 0.489586961344176 0.949654931413346 0 0 PN1 I Tbv GN1 0.25 2
23 6000 2.06863940670184 0.830635395911645 1.23800401079019 0 0 PN1 I Tbv GN1 0.25 2
24 6000 2.66436822833753 1.14011541154813 1.5242528167894 0 0 PN1 I Tbv GN1 0.25 2
25 6000 3.1819340413701 1.29473665887534 1.88719738249476 0 0 PN1 I Tbv GN1 0.25 2
26 6000 3.73910590102317 1.47545206732678 2.26365383369639 0 0 PN1 I Tbv GN1 0.25 2
27 6000 4.32787725065839 1.67603973554998 2.65183751510841 0 0 PN1 I Tbv GN1 0.25 2
28 6000 4.64414394010266 1.82239296769855 2.82175097240411 0 0 PN1 I Tbv GN1 0.25 2
29 6000 4.9727527706135 1.96119653286412 3.01155623774938 0 0 PN1 I Tbv GN1 0.25 2
30 6000 5.44351396369251 2.16059413647976 3.28291982721275 0 0 PN1 I Tbv GN1 0.25 2
31 6000 5.79747675361532 2.2843736553315 3.51310309828382 0 0 PN1 I Tbv GN1 0.25 2
32 6000 6.18024248294394 2.39365807916303 3.78658440378091 0 0 PN1 I Tbv GN1 0.25 2
33 6000 6.43266083167095 2.44671110422347 3.98594972744748 0 0 PN1 I Tbv GN1 0.25 2
34 6000 6.71954943750877 2.63578239279784 4.08376704471093 0 0 PN1 I Tbv GN1 0.25 2
35 6000 7.04284170402239 2.76223886642921 4.28060283759319 0 0 PN1 I Tbv GN1 0.25 2
36 6000 7.39491367521326 2.91394681886778 4.48096685634547 0 0 PN1 I Tbv GN1 0.25 2
37 6000 7.84577199765291 3.13592596639266 4.70984603126024 0 0 PN1 I Tbv GN1 0.25 2
38 6000 8.12702758514223 3.24527452698993 4.8817530581523 0 0 PN1 I Tbv GN1 0.25 2
39 6000 8.30747621349112 3.34364512086705 4.96383109262407 0 0 PN1 I Tbv GN1 0.25 2
40 6000 8.56135394749361 3.40563970906046 5.15571423843315 0 0 PN1 I Tbv GN1 0.25 2
20 4500 -0.0545320670677694 0 0 -0.0693197688848107 0.0147877018170414 PN1 I Ebv PN1 0.25 2
22 9000 -0.0850427998231916 0.334944141537115 -0.670794927135226 0.00611839579145292 0.244689589983467 PN1 I Ebv PN1 0.25 2
23 9000 0.277994851413496 0.919691723334056 -1.12196890157514 0.24156897488967 0.238703054764905 PN1 I Ebv PN1 0.25 2
24 9000 0.767582924405499 1.82130716516825 -1.61456854048729 0.440563200698694 0.120281099025843 PN1 I Ebv PN1 0.25 2
25 9000 1.19745253085904 2.48814964637846 -1.91056887524236 0.563091066780461 0.0567806929424713 PN1 I Ebv PN1 0.25 2
26 9000 1.80786081082521 3.04464097592737 -1.87602738730661 0.609679389971987 0.0295678322324616 PN1 I Ebv PN1 0.25 2
27 9000 2.33539559130903 3.4302875861367 -1.6987065692359 0.591070239076403 0.0127443353318235 PN1 I Ebv PN1 0.25 2
28 9000 2.67561243506182 4.06538363409161 -1.97318367672422 0.581239998331647 0.0021724793627854 PN1 I Ebv PN1 0.25 2
29 9000 2.9364640461522 4.84899787648653 -2.49855869629386 0.585910347879015 0.000114518080517502 PN1 I Ebv PN1 0.25 2
30 9000 3.46676438956889 5.33386514251924 -2.45376739703806 0.585547226465869 0.00111941762184671 PN1 I Ebv PN1 0.25 2
31 9000 3.82935284450646 5.84622341964184 -2.57742649687225 0.564397144120484 -0.00384122238361893 PN1 I Ebv PN1 0.25 2
32 9000 4.24416188450841 6.45328534471367 -2.7812770814469 0.574313623859153 -0.00216000261751437 PN1 I Ebv PN1 0.25 2
33 9000 4.51120121445279 7.00155650229844 -3.07910224339514 0.594648825328894 -0.00590186977940454 PN1 I Ebv PN1 0.25 2
34 9000 4.85562167487003 7.5747273487536 -3.28565885165686 0.567056656092084 -0.000503478318796714 PN1 I Ebv PN1 0.25 2
35 9000 5.21251173331807 8.20498888553518 -3.54690615338982 0.553721081605875 0.00070791956682934 PN1 I Ebv PN1 0.25 2
36 9000 5.53497817382095 8.79799755309234 -3.75627231978683 0.499544495689802 -0.00629155517435664 PN1 I Ebv PN1 0.25 2
37 9000 6.05451222115785 9.37836779321997 -3.84343815302038 0.525704296636587 -0.00612171567832617 PN1 I Ebv PN1 0.25 2
38 9000 6.3140038975492 9.86504007264378 -4.05132557556911 0.50390097047993 -0.00361157000540472 PN1 I Ebv PN1 0.25 2
39 9000 6.54513112673049 10.2874343299915 -4.19448250241891 0.457211943163855 -0.00503264400590987 PN1 I Ebv PN1 0.25 2
40 9000 6.84079583015077 10.6982236763726 -4.27173068143887 0.419195308558201 -0.00489247334120282 PN1 I Ebv PN1 0.25 2
41 9000 7.22190348732276 11.087053259295 -4.21097998605523 0.346776108054675 -0.000945893971637691 PN1 I Ebv PN1 0.25 2
20 4500 0.0378711953853035 0 0 -0.00489387102430746 0.042765066409611 PN1 I Tbv PN1 0.25 2
22 9000 0.95196423052216 0.246406646960971 0.569649428148103 0.00557773905685439 0.130330416356232 PN1 I Tbv PN1 0.25 2
23 9000 1.73335595970945 0.543459358783937 0.98781495494559 0.0449051344810451 0.157176511498875 PN1 I Tbv PN1 0.25 2
24 9000 2.40630834197363 0.889682467672075 1.37111083982238 0.0684569950932031 0.0770580393859709 PN1 I Tbv PN1 0.25 2
25 9000 3.00772247181189 1.0955078659105 1.76762375085021 0.0999979055502258 0.0445929495009571 PN1 I Tbv PN1 0.25 2
26 9000 3.61615664462386 1.2829804009316 2.19291626364595 0.119006036617089 0.021253943429214 PN1 I Tbv PN1 0.25 2
27 9000 4.20272234058713 1.52592458321495 2.58196146467805 0.0869059743727251 0.00793031832140724 PN1 I Tbv PN1 0.25 2
28 9000 4.57893139192059 1.68686625355409 2.81027527063025 0.0785143352823176 0.00327553245393153 PN1 I Tbv PN1 0.25 2
29 9000 4.91297916817296 1.83047379676831 2.97930823839549 0.10128413916977 0.0019129938393842 PN1 I Tbv PN1 0.25 2
30 9000 5.37526151385168 2.01101350815365 3.27144699322082 0.0881514757630358 0.0046495367141697 PN1 I Tbv PN1 0.25 2
31 9000 5.71127172199963 2.15527575090107 3.49494551495724 0.06115377821422 -0.000103322072895329 PN1 I Tbv PN1 0.25 2
32 9000 6.10636806877157 2.30243031590827 3.73742106828491 0.0651772543623637 0.00133943021601843 PN1 I Tbv PN1 0.25 2
33 9000 6.38655023213927 2.36361622752932 3.95346075440245 0.071683234420588 -0.00220998421309209 PN1 I Tbv PN1 0.25 2
34 9000 6.67653744835915 2.51181533568924 4.09268971175873 0.0690547343023547 0.00297766660882323 PN1 I Tbv PN1 0.25 2
35 9000 7.00796551218273 2.66791444588788 4.26292066693239 0.0758925770719336 0.00123782229053268 PN1 I Tbv PN1 0.25 2
36 9000 7.32166055486085 2.82024585127487 4.44939425067506 0.0539943950001302 -0.00197394208920239 PN1 I Tbv PN1 0.25 2
37 9000 7.77645010685691 3.04867613124787 4.67265975288234 0.0532026014850199 0.0019116212416693 PN1 I Tbv PN1 0.25 2
38 9000 8.08770298088215 3.16449136302806 4.86833480558678 0.055467788613076 -0.000590976345761634 PN1 I Tbv PN1 0.25 2
39 9000 8.29312035433718 3.26867600352034 4.97321087273514 0.0483280028062418 0.00290547527545567 PN1 I Tbv PN1 0.25 2
40 9000 8.48775134202151 3.30806481683148 5.13007834375766 0.0496198577106994 -1.16762783172576e-05 PN1 I Tbv PN1 0.25 2
41 9000 8.6856809151752 3.40607624595585 5.22216704894047 0.0591396097675475 -0.00170198948866637 PN1 I Tbv PN1 0.25 2
20 1500 0.441252430128635 0.495817915331947 -0.0545654852033111 0 0 PN1 T1 Ebv GN1 0.25 3
21 6000 0.249319892294592 0.739749709541094 -0.490429817246502 0 0 PN1 T1 Ebv GN1 0.25 3
22 6000 0.783730739393788 1.5416301167695 -0.757899377375712 0 0 PN1 T1 Ebv GN1 0.25 3
23 6000 1.47017756282597 2.54161615604473 -1.07143859321875 0 0 PN1 T1 Ebv GN1 0.25 3
24 6000 2.29640125351988 3.82065533733009 -1.52425408381021 0 0 PN1 T1 Ebv GN1 0.25 3
25 6000 3.22939918570602 4.6467035175979 -1.41730433189187 0 0 PN1 T1 Ebv GN1 0.25 3
26 6000 4.07440200977987 5.01646618702018 -0.942064177240312 0 0 PN1 T1 Ebv GN1 0.25 3
27 6000 4.73282908421147 5.86962115419872 -1.13679206998724 0 0 PN1 T1 Ebv GN1 0.25 3
28 6000 5.215216245313 6.54857114190109 -1.33335489658809 0 0 PN1 T1 Ebv GN1 0.25 3
