Generation N Sum GN.F GN.M PN2.F PN2.M Program Trait value Population h2 rep
20 4500 0.0270188307684981 0 0 -0.0069364404610888 0.0339552712295869 PN2 T1 Tbv PN2 0.25 5
22 9000 0.882292890464185 0.137028782164848 0.579014316797984 0.0114312644614207 0.154818527039932 PN2 T1 Tbv PN2 0.25 5
23 9000 2.02791017201383 0.320349112411783 1.17559974347353 0.0781808216079516 0.453780494520572 PN2 T1 Tbv PN2 0.25 5
24 9000 2.73723497252615 0.450921191332891 1.34089334375915 0.226399447434385 0.719020989999723 PN2 T1 Tbv PN2 0.25 5
25 9000 3.47315260818148 0.75453572893232 1.70952333395145 0.360266190310688 0.648827354987022 PN2 T1 Tbv PN2 0.25 5
26 9000 3.96702147139095 0.844746779945316 1.86240669397315 0.535655874185345 0.724212123287136 PN2 T1 Tbv PN2 0.25 5
27 9000 4.36649202021555 1.1436186569428 2.04301412055087 0.583843320130124 0.59601592259176 PN2 T1 Tbv PN2 0.25 5
28 9000 4.94127194264655 1.4461425187421 2.39148813890848 0.62373769783156 0.479903587164413 PN2 T1 Tbv PN2 0.25 5
29 9000 5.46625892761681 1.72007358029898 2.78757699684587 0.55631634007123 0.402292010400738 PN2 T1 Tbv PN2 0.25 5
30 9000 5.79933115325567 1.89186474803521 3.01050068724341 0.534704280763122 0.362261437213937 PN2 T1 Tbv PN2 0.25 5
31 9000 6.28343984651257 2.05777782311961 3.34144786609229 0.55659948421771 0.327614673082971 PN2 T1 Tbv PN2 0.25 5
32 9000 6.70130316695975 2.15101131825148 3.63557533165021 0.555920507312834 0.358796009745224 PN2 T1 Tbv PN2 0.25 5
33 9000 7.03146683163129 2.39375236572979 3.88962495423053 0.522083543581466 0.226005968089505 PN2 T1 Tbv PN2 0.25 5
34 9000 7.47409425885638 2.57413850799809 4.15412735636009 0.47930245908218 0.266525935416021 PN2 T1 Tbv PN2 0.25 5
35 9000 7.83281132692775 2.73676601540752 4.38760694483357 0.473015887982258 0.235422478704407 PN2 T1 Tbv PN2 0.25 5
36 9000 8.14297804837018 2.87989024706556 4.63283392530392 0.403000600439017 0.227253275561681 PN2 T1 Tbv PN2 0.25 5
37 9000 8.40477271355794 3.06156010179242 4.65656094850945 0.443310456260033 0.243341206996031 PN2 T1 Tbv PN2 0.25 5
38 9000 8.69081439728046 3.23762514687334 4.88663794239014 0.372551745820212 0.193999562196773 PN2 T1 Tbv PN2 0.25 5
39 9000 9.02778782792071 3.44006656933236 4.99806079103398 0.370848464851778 0.218812002702593 PN2 T1 Tbv PN2 0.25 5
40 9000 9.42013917503132 3.63437358604849 5.27342148829193 0.343944948588246 0.168399152102658 PN2 T1 Tbv PN2 0.25 5
41 9000 9.77905369097909 3.86268016960203 5.41427194570829 0.36468201615274 0.137419559516023 PN2 T1 Tbv PN2 0.25 5
20 1500 -0.0117342071154621 0.0605676775580106 -0.0723018846734727 0 0 PN2 T2 Ebv GN2 0.25 5
21 6000 -2.04907030440954 0.0579637557158829 -2.10703406012542 0 0 PN2 T2 Ebv GN2 0.25 5
22 6000 -1.22684185304979 0.640477247186716 -1.8673191002365 0 0 PN2 T2 Ebv GN2 0.25 5
23 6000 -0.775421945588341 1.20518362233135 -1.98060556791969 0 0 PN2 T2 Ebv GN2 0.25 5
24 6000 -0.301910410707178 1.78785994056155 -2.08977035126873 0 0 PN2 T2 Ebv GN2 0.25 5
25 6000 0.327998095149916 2.73020098141816 -2.40220288626824 0 0 PN2 T2 Ebv GN2 0.25 5
26 6000 1.10937925704001 3.42118181278026 -2.31180255574025 0 0 PN2 T2 Ebv GN2 0.25 5
27 6000 1.49546501168151 3.97305696057743 -2.47759194889592 0 0 PN2 T2 Ebv GN2 0.25 5
28 6000 1.73392941733435 4.53897827632124 -2.80504885898689 0 0 PN2 T2 Ebv GN2 0.25 5
29 6000 2.3547966890953 5.35879679801972 -3.00400010892442 0 0 PN2 T2 Ebv GN2 0.25 5
30 6000 2.84154037415962 5.86426963476424 -3.02272926060461 0 0 PN2 T2 Ebv GN2 0.25 5
31 6000 3.28102621103351 6.16390854667706 -2.88288233564355 0 0 PN2 T2 Ebv GN2 0.25 5
32 6000 3.73563957786977 6.46258901040797 -2.7269494325382 0 0 PN2 T2 Ebv GN2 0.25 5
33 6000 4.17562553457446 6.89940922347687 -2.72378368890242 0 0 PN2 T2 Ebv GN2 0.25 5
34 6000 4.56370874426406 7.09290059598566 -2.5291918517216 0 0 PN2 T2 Ebv GN2 0.25 5
35 6000 5.02176345606312 7.53703597670771 -2.51527252064459 0 0 PN2 T2 Ebv GN2 0.25 5
36 6000 5.27756883871949 7.74416078018798 -2.46659194146849 0 0 PN2 T2 Ebv GN2 0.25 5
37 6000 5.46382010966661 8.01775649287536 -2.55393638320875 0 0 PN2 T2 Ebv GN2 0.25 5
38 6000 5.71967429800003 8.32258761191082 -2.60291331391079 0 0 PN2 T2 Ebv GN2 0.25 5
39 6000 5.98926977996025 8.5624241885512 -2.57315440859095 0 0 PN2 T2 Ebv GN2 0.25 5
40 6000 6.57456601694217 8.80470723754453 -2.23014122060236 0 0 PN2 T2 Ebv GN2 0.25 5
20 1500 -0.0727942179212775 -0.000558737009963405 -0.0722354809113141 0 0 PN2 T2 Tbv GN2 0.25 5
21 6000 0.385880280596044 0.132866246721399 0.253014033874645 0 0 PN2 T2 Tbv GN2 0.25 5
22 6000 1.29912053112806 0.563500931005769 0.735619600122292 0 0 PN2 T2 Tbv GN2 0.25 5
23 6000 1.70352025245666 0.75107929124719 0.952440961209471 0 0 PN2 T2 Tbv GN2 0.25 5
24 6000 2.22286606211303 0.787176493490952 1.43568956862208 0 0 PN2 T2 Tbv GN2 0.25 5
25 6000 2.7870361871462 0.930877267200521 1.85615891994568 0 0 PN2 T2 Tbv GN2 0.25 5
26 6000 3.57818497196892 1.23913167601937 2.33905329594955 0 0 PN2 T2 Tbv GN2 0.25 5
27 6000 3.96086565422248 1.35620820916363 2.60465744505884 0 0 PN2 T2 Tbv GN2 0.25 5
28 6000 4.21195536360522 1.46584240693964 2.74611295666559 0 0 PN2 T2 Tbv GN2 0.25 5
29 6000 4.80190996166222 1.85345823834475 2.94845172331748 0 0 PN2 T2 Tbv GN2 0.25 5
30 6000 5.2678997284178 2.11276383201273 3.15513589640508 0 0 PN2 T2 Tbv GN2 0.25 5
31 6000 5.71930580558845 2.2152457002681 3.50406010532035 0 0 PN2 T2 Tbv GN2 0.25 5
32 6000 6.17944471878235 2.31702207127895 3.8624226475034 0 0 PN2 T2 Tbv GN2 0.25 5
33 6000 6.67707333581099 2.42244589347 4.25462744234099 0 0 PN2 T2 Tbv GN2 0.25 5
34 6000 7.01791934366331 2.40854198035297 4.60937736331034 0 0 PN2 T2 Tbv GN2 0.25 5
35 6000 7.46057306749664 2.51723847574748 4.94333459174916 0 0 PN2 T2 Tbv GN2 0.25 5
36 6000 7.71574680909337 2.63802480219245 5.07772200690091 0 0 PN2 T2 Tbv GN2 0.25 5
37 6000 7.84827932487165 2.67013983120022 5.17813949367143 0 0 PN2 T2 Tbv GN2 0.25 5
38 6000 8.09768948533874 2.78151545246401 5.31617403287473 0 0 PN2 T2 Tbv GN2 0.25 5
39 6000 8.44890147481797 2.84722204221586 5.60167943260211 0 0 PN2 T2 Tbv GN2 0.25 5
40 6000 8.95555882688229 2.97994482449405 5.97561400238823 0 0 PN2 T2 Tbv GN2 0.25 5
20 4500 0.00391140237182072 0 0 -0.00453959677197431 0.00845099914379504 PN2 T2 Ebv PN2 0.25 5
22 9000 -1.33288962358905 0.181211004753727 -1.53341231830504 0.000677819668327626 0.0186338702939314 PN2 T2 Ebv PN2 0.25 5
23 9000 -0.49535542138341 0.549324555810696 -1.16981039950703 0.0169232091787173 0.108207213134211 PN2 T2 Ebv PN2 0.25 5
24 9000 -0.257821615043105 0.644384821447647 -1.15439034835052 0.00769979853419123 0.244484113325572 PN2 T2 Ebv PN2 0.25 5
25 9000 -0.35665420717324 0.954605536634514 -1.51910302029675 0.00637335024566099 0.201469926243334 PN2 T2 Ebv PN2 0.25 5
26 9000 -0.00374678123738039 1.55363516637469 -1.71272767316047 -0.0035631044593168 0.158908830007716 PN2 T2 Ebv PN2 0.25 5
27 9000 0.489048884336369 2.27574380839277 -1.89770910478076 -0.00318849926297292 0.114202679987337 PN2 T2 Ebv PN2 0.25 5
28 9000 0.7751485931079 2.80149147017188 -2.10221317515985 -0.00248321443285945 0.07835351252873 PN2 T2 Ebv PN2 0.25 5
29 9000 1.04451197056499 3.53943795121362 -2.54083715651081 -0.00212734751324248 0.0480385233754276 PN2 T2 Ebv PN2 0.25 5
30 9000 1.63780298984178 4.27523337343655 -2.66503071685785 -0.00240511395059176 0.0300054472136781 PN2 T2 Ebv PN2 0.25 5
31 9000 2.15361911813335 4.78656328537097 -2.65886456318491 0.00188662559686421 0.0240337703504155 PN2 T2 Ebv PN2 0.25 5
32 9000 2.57214387423952 5.2121114138692 -2.64160413456943 -0.00763372474749665 0.00927031968724266 PN2 T2 Ebv PN2 0.25 5
33 9000 2.97740402910439 5.64320790724331 -2.6622498992483 -0.00784427690074665 0.00429029801011918 PN2 T2 Ebv PN2 0.25 5
34 9000 3.48902480218379 6.06507712179404 -2.57204486645495 -0.00644761915040596 0.00244016599510425 PN2 T2 Ebv PN2 0.25 5
35 9000 3.83154801076779 6.37425779424094 -2.54125336783333 -0.00342302705421216 0.00196661141439332 PN2 T2 Ebv PN2 0.25 5
36 9000 4.26862144863703 6.75308000994336 -2.48502747981964 -0.00046672867855143 0.00103564719185506 PN2 T2 Ebv PN2 0.25 5
37 9000 4.64778369690456 7.10470373790095 -2.46061038248408 0.00224282283221113 0.0014475186554734 PN2 T2 Ebv PN2 0.25 5
38 9000 4.92412173226474 7.48019179981248 -2.55950824213995 0.00214527608149313 0.00129289851070977 PN2 T2 Ebv PN2 0.25 5
39 9000 5.24716460658813 7.78847153036851 -2.5446747816299 0.00167862170190979 0.00168923614761138 PN2 T2 Ebv PN2 0.25 5
40 9000 5.54103817837707 8.05458566237931 -2.51357966357188 -0.000669170287850169 0.000701349857490695 PN2 T2 Ebv PN2 0.25 5
41 9000 6.12758892135044 8.40052948538462 -2.27128471453631 -0.00165734196594146 1.49246807685575e-06 PN2 T2 Ebv PN2 0.25 5
20 4500 0.0242647393070926 0 0 0.00194146780640057 0.022323271500692 PN2 T2 Tbv PN2 0.25 5
22 9000 0.629494698788789 0.1964937327243 0.331782277385552 0.00718270861991257 0.0940359800590244 PN2 T2 Tbv PN2 0.25 5
23 9000 1.10319178799783 0.526530022516204 0.439448414726838 0.0430985995288338 0.0941147512259584 PN2 T2 Tbv PN2 0.25 5
24 9000 1.42438933423112 0.548580162295967 0.693521015206729 0.00181404723565185 0.180474109492773 PN2 T2 Tbv PN2 0.25 5
25 9000 1.92363190261146 0.552189004568367 1.12220535785441 0.0709865344746419 0.178251005714036 PN2 T2 Tbv PN2 0.25 5
26 9000 2.36619919545447 0.795642398075267 1.4484280223511 -0.0110514151904772 0.133180190218576 PN2 T2 Tbv PN2 0.25 5
27 9000 2.94790750699191 1.04741237287727 1.87958228909739 -0.0522751937639562 0.0731880387811968 PN2 T2 Tbv PN2 0.25 5
28 9000 3.45097273364879 1.1555456314394 2.28033521488265 -0.0833848270838229 0.0984767144105612 PN2 T2 Tbv PN2 0.25 5
29 9000 3.84666821339449 1.34903647693285 2.53918998690775 -0.0931361339499728 0.0515778835038585 PN2 T2 Tbv PN2 0.25 5
30 9000 4.49424765733461 1.67480130854586 2.82592981324622 -0.039788383881414 0.0333049194239448 PN2 T2 Tbv PN2 0.25 5
31 9000 4.95730093389064 1.86436960532408 3.1680547024849 -0.0639813309982539 -0.0111420429200888 PN2 T2 Tbv PN2 0.25 5
32 9000 5.39721025870771 2.02357380432441 3.47167790217064 -0.0610974685425153 -0.036943979244829 PN2 T2 Tbv PN2 0.25 5
33 9000 5.86132536786846 2.15773018898216 3.75692280246412 -0.052189794618466 -0.0011378289593571 PN2 T2 Tbv PN2 0.25 5
34 9000 6.27192080633658 2.24944469454058 4.16683683501476 -0.101415180847155 -0.0429455423715945 PN2 T2 Tbv PN2 0.25 5
35 9000 6.67587089610048 2.33746349002397 4.45176984960855 -0.096615385700546 -0.0167470578314815 PN2 T2 Tbv PN2 0.25 5
36 9000 7.07249769811222 2.43518354979316 4.77212779832804 -0.0654293313119083 -0.0693843186970798 PN2 T2 Tbv PN2 0.25 5
37 9000 7.39734649753585 2.57461229487958 4.94724787330322 -0.0972946198653539 -0.0272190507815898 PN2 T2 Tbv PN2 0.25 5
38 9000 7.60049092192653 2.624583663121 5.110232053225 -0.0950546573656578 -0.0392701370538212 PN2 T2 Tbv PN2 0.25 5
39 9000 7.92873590816604 2.71542906627642 5.27943469028208 -0.0341318642524052 -0.0319959841400609 PN2 T2 Tbv PN2 0.25 5
40 9000 8.2547847057385 2.77687703110391 5.52699583920727 -0.0278406936955066 -0.0212474708771771 PN2 T2 Tbv PN2 0.25 5
41 9000 8.61335775509257 2.91423604277145 5.80580210063232 -0.0828627885202822 -0.0238175997909193 PN2 T2 Tbv PN2 0.25 5
20 1500 0.221242101197737 0.283898263249407 -0.06265616205167 0 0 PN2 I Ebv GN2 0.25 5
21 6000 -1.0176829106146 0.396923720994748 -1.41460663160935 0 0 PN2 I Ebv GN2 0.25 5
22 6000 0.0611055619249589 1.00650314063913 -0.945397578714172 0 0 PN2 I Ebv GN2 0.25 5
23 6000 0.591104396557635 1.76283229899611 -1.17172790243848 0 0 PN2 I Ebv GN2 0.25 5
24 6000 1.17111963853531 2.3585198325866 -1.18740019405128 0 0 PN2 I Ebv GN2 0.25 5
25 6000 1.69407146356014 2.99958896659973 -1.30551750303959 0 0 PN2 I Ebv GN2 0.25 5
26 6000 2.27220983166467 3.68895139741239 -1.41674156574773 0 0 PN2 I Ebv GN2 0.25 5
27 6000 2.78416740655456 4.29856527564703 -1.51439786909247 0 0 PN2 I Ebv GN2 0.25 5
28 6000 3.18807430719049 4.93521847295793 -1.74714416576744 0 0 PN2 I Ebv GN2 0.25 5
29 6000 3.67461961161413 5.6504990359234 -1.97587942430928 0 0 PN2 I Ebv GN2 0.25 5
30 6000 4.14879561928 6.33142854803585 -2.18263292875585 0 0 PN2 I Ebv GN2 0.25 5
31 6000 4.55194721797895 6.78781153568108 -2.23586431770212 0 0 PN2 I Ebv GN2 0.25 5
32 6000 5.06565415987634 7.29830568954604 -2.23265152966969 0 0 PN2 I Ebv GN2 0.25 5
33 6000 5.40410114565249 7.79655351280729 -2.3924523671548 0 0 PN2 I Ebv GN2 0.25 5
34 6000 5.78899971195607 8.23885417830188 -2.44985446634582 0 0 PN2 I Ebv GN2 0.25 5
35 6000 6.16650102485689 8.7183169971637 -2.5518159723068 0 0 PN2 I Ebv GN2 0.25 5
36 6000 6.50332674179085 9.14055886938295 -2.6372321275921 0 0 PN2 I Ebv GN2 0.25 5
37 6000 6.73748584107098 9.60029387050919 -2.86280802943821 0 0 PN2 I Ebv GN2 0.25 5
38 6000 7.0122523666909 9.95864520836349 -2.94639284167259 0 0 PN2 I Ebv GN2 0.25 5
39 6000 7.33871050195207 10.3522575740859 -3.01354707213384 0 0 PN2 I Ebv GN2 0.25 5
40 6000 7.81636041403338 10.6504422731602 -2.83408185912679 0 0 PN2 I Ebv GN2 0.25 5
20 1500 -0.0769253551133852 0.0107440606982703 -0.0876694158116556 0 0 PN2 I Tbv GN2 0.25 5
21 6000 0.407377375073711 0.175837389136065 0.231539985937646 0 0 PN2 I Tbv GN2 0.25 5
22 6000 1.55025273058727 0.552507634792687 0.997745095794578 0 0 PN2 I Tbv GN2 0.25 5
23 6000 2.0443303901187 0.753252453145929 1.29107793697277 0 0 PN2 I Tbv GN2 0.25 5
24 6000 2.66253245883152 0.955536007711236 1.70699645112029 0 0 PN2 I Tbv GN2 0.25 5
25 6000 3.14220404072418 1.13804238608526 2.00416165463893 0 0 PN2 I Tbv GN2 0.25 5
26 6000 3.712765451422 1.3952129390577 2.31755251236431 0 0 PN2 I Tbv GN2 0.25 5
27 6000 4.20934797429966 1.59104495249979 2.61830302179987 0 0 PN2 I Tbv GN2 0.25 5
28 6000 4.65072282778878 1.78987225392868 2.8608505738601 0 0 PN2 I Tbv GN2 0.25 5
29 6000 5.09545252862576 2.03196640898905 3.06348611963671 0 0 PN2 I Tbv GN2 0.25 5
30 6000 5.57476552525091 2.26613139254904 3.30863413270186 0 0 PN2 I Tbv GN2 0.25 5
31 6000 5.9798697691298 2.31870342387977 3.66116634525003 0 0 PN2 I Tbv GN2 0.25 5
32 6000 6.47603187291711 2.51367335142735 3.96235852148976 0 0 PN2 I Tbv GN2 0.25 5
33 6000 6.87805730033785 2.65705755775334 4.22099974258451 0 0 PN2 I Tbv GN2 0.25 5
34 6000 7.23880657179361 2.71859471008487 4.52021186170875 0 0 PN2 I Tbv GN2 0.25 5
35 6000 7.60329623691472 2.81944139901993 4.78385483789479 0 0 PN2 I Tbv GN2 0.25 5
36 6000 7.92351567082357 2.98442061620684 4.93909505461673 0 0 PN2 I Tbv GN2 0.25 5
37 6000 8.14041991554545 3.06731396607781 5.07310594946764 0 0 PN2 I Tbv GN2 0.25 5
38 6000 8.4059152290415 3.21655646378779 5.18935876525371 0 0 PN2 I Tbv GN2 0.25 5
39 6000 8.79286979119062 3.31340949845473 5.47946029273589 0 0 PN2 I Tbv GN2 0.25 5
40 6000 9.21606970351625 3.51235920280343 5.70371050071281 0 0 PN2 I Tbv GN2 0.25 5
20 4500 -0.0737473670659124 0 0 -0.0769742592498514 0.00322689218393906 PN2 I Ebv PN2 0.25 5
22 9000 -0.471275445842669 0.178335987804444 -0.913095363830645 0.00624799257605858 0.257235937607474 PN2 I Ebv PN2 0.25 5
23 9000 0.556244806632925 0.492662908148849 -0.496983535900176 0.157144566847046 0.403420867537206 PN2 I Ebv PN2 0.25 5
24 9000 1.0443960759269 0.629349725493553 -0.448959348607345 0.493768789310465 0.370236909730226 PN2 I Ebv PN2 0.25 5
25 9000 1.3299655739862 1.05066597730104 -0.640537940876148 0.598360565484656 0.321476972076646 PN2 I Ebv PN2 0.25 5
26 9000 1.78004447066328 1.46218699076821 -0.778238568664591 0.802090073767087 0.294005974792576 PN2 I Ebv PN2 0.25 5
27 9000 2.21326418790789 2.18443820493066 -1.04495657724153 0.845556459780169 0.228226100438592 PN2 I Ebv PN2 0.25 5
28 9000 2.64409870934769 2.85611032343683 -1.26373458936854 0.905525449851962 0.146197525427441 PN2 I Ebv PN2 0.25 5
29 9000 3.04635925875249 3.602207247534 -1.52887330066643 0.825376344808036 0.14764896707689 PN2 I Ebv PN2 0.25 5
30 9000 3.52478340715577 4.32214436654681 -1.77201848581488 0.891541023833805 0.0831165025900326 PN2 I Ebv PN2 0.25 5
31 9000 4.01664542431698 4.90382046264097 -1.89547158239564 0.892273006053634 0.116023538018013 PN2 I Ebv PN2 0.25 5
32 9000 4.42128422611397 5.43554533005398 -2.01931180759251 0.949980117852442 0.0550705858000633 PN2 I Ebv PN2 0.25 5
33 9000 4.8068163225784 6.04437191494393 -2.13030262477927 0.877732294771063 0.015014737642674 PN2 I Ebv PN2 0.25 5
34 9000 5.26555451342262 6.59654308784639 -2.20901930675579 0.864475049677627 0.0135556826543886 PN2 I Ebv PN2 0.25 5
35 9000 5.62334378694625 7.07522817026091 -2.32017879494878 0.86242719214761 0.00586721948650556 PN2 I Ebv PN2 0.25 5
36 9000 6.00714051058438 7.63217175518257 -2.43252432010637 0.765942819377431 0.0415502561307448 PN2 I Ebv PN2 0.25 5
37 9000 6.32723477980708 8.12882536857327 -2.59952195677329 0.777877458790555 0.0200539092165413 PN2 I Ebv PN2 0.25 5
38 9000 6.60414939779297 8.66919417977345 -2.79162890299454 0.710448828057014 0.0161352929570412 PN2 I Ebv PN2 0.25 5
39 9000 6.9260066056682 9.09311578678893 -2.86525513925001 0.677036113543056 0.021109844586222 PN2 I Ebv PN2 0.25 5
40 9000 7.28967941292595 9.54856831178553 -2.91062974154376 0.602437692541757 0.0493031501424168 PN2 I Ebv PN2 0.25 5
41 9000 7.81969476528761 10.014975142567 -2.8074544360137 0.529707421654135 0.0824666370801285 PN2 I Ebv PN2 0.25 5
20 4500 0.0256417850377953 0 0 -0.00249748632734412 0.0281392713651394 PN2 I Tbv PN2 0.25 5
22 9000 0.755893794626487 0.166761257444574 0.455398297091768 0.00930698654066665 0.124427253549478 PN2 I Tbv PN2 0.25 5
23 9000 1.56555098000583 0.423439567463994 0.807524079100183 0.0606397105683927 0.273947622873265 PN2 I Tbv PN2 0.25 5
24 9000 2.08081215337863 0.499750676814429 1.01720717948294 0.114106747335018 0.449747549746248 PN2 I Tbv PN2 0.25 5
25 9000 2.69839225539647 0.653362366750344 1.41586434590293 0.215626362392665 0.413539180350529 PN2 I Tbv PN2 0.25 5
26 9000 3.16661033342271 0.820194589010291 1.65541735816213 0.262302229497434 0.428696156752856 PN2 I Tbv PN2 0.25 5
27 9000 3.65719976360373 1.09551551491004 1.96129820482413 0.265784063183084 0.334601980686478 PN2 I Tbv PN2 0.25 5
28 9000 4.19612233814767 1.30084407509075 2.33591167689556 0.270176435373868 0.289190150787487 PN2 I Tbv PN2 0.25 5
29 9000 4.65646357050565 1.53455502861591 2.66338349187681 0.231590103060628 0.226934946952298 PN2 I Tbv PN2 0.25 5
30 9000 5.14678940529514 1.78333302829053 2.91821525024482 0.247457948440854 0.197783178318941 PN2 I Tbv PN2 0.25 5
31 9000 5.62037039020161 1.96107371422184 3.2547512842886 0.246309076609728 0.158236315081441 PN2 I Tbv PN2 0.25 5
32 9000 6.04925671283373 2.08729256128795 3.55362661691043 0.247411519385159 0.160926015250197 PN2 I Tbv PN2 0.25 5
33 9000 6.44639609974988 2.27574127735598 3.82327387834733 0.2349468744815 0.112434069565074 PN2 I Tbv PN2 0.25 5
34 9000 6.87300753259648 2.41179160126933 4.16048209568742 0.188943639117512 0.111790196522213 PN2 I Tbv PN2 0.25 5
35 9000 7.25434111151412 2.53711475271574 4.41968839722106 0.188200251140856 0.109337710436463 PN2 I Tbv PN2 0.25 5
36 9000 7.6077378732412 2.65753689842936 4.70248086181598 0.168785634563554 0.0789344784323006 PN2 I Tbv PN2 0.25 5
37 9000 7.9010596055469 2.818086198336 4.80190441090634 0.17300791819734 0.108061078107221 PN2 I Tbv PN2 0.25 5
38 9000 8.14565265960349 2.93110440499717 4.99843499780757 0.138748544227277 0.0773647125714759 PN2 I Tbv PN2 0.25 5
39 9000 8.47826186804338 3.07774781780439 5.13874774065803 0.168358300299687 0.0934080092812661 PN2 I Tbv PN2 0.25 5
40 9000 8.83746194038491 3.2056253085762 5.4002086637496 0.15805212744637 0.0735758406127405 PN2 I Tbv PN2 0.25 5
41 9000 9.19620572303583 3.38845810618674 5.61003702317031 0.140909613816229 0.0568009798625515 PN2 I Tbv PN2 0.25 5
20 1500 0.469805707891382 0.515344166316919 -0.0455384584255374 0 0 PN2 T1 Ebv GN2 0.25 6
21 6000 0.271510121111977 0.771471290206937 -0.49996116909496 0 0 PN2 T1 Ebv GN2 0.25 6
22 6000 1.08212884211604 1.67308375521999 -0.590954913103952 0 0 PN2 T1 Ebv GN2 0.25 6
23 6000 1.72429671980243 2.20743738942506 -0.483140669622631 0 0 PN2 T1 Ebv GN2 0.25 6
24 6000 2.60661950738828 3.2149534567561 -0.60833394936782 0 0 PN2 T1 Ebv GN2 0.25 6
25 6000 3.08967917922746 4.02236300180774 -0.932683822580282 0 0 PN2 T1 Ebv GN2 0.25 6
26 6000 3.62777377207498 5.27859647618912 -1.65082270411415 0 0 PN2 T1 Ebv GN2 0.25 6
27 6000 4.08626399312266 6.03035375558138 -1.94408976245872 0 0 PN2 T1 Ebv GN2 0.25 6
28 6000 4.51819999859567 6.76711123568868 -2.24891123709301 0 0 PN2 T1 Ebv GN2 0.25 6
29 6000 4.82627290851861 7.74311041237855 -2.91683750385994 0 0 PN2 T1 Ebv GN2 0.25 6
30 6000 5.47407144358735 8.39507442674606 -2.92100298315871 0 0 PN2 T1 Ebv GN2 0.25 6
31 6000 6.00470797196292 9.11308589870407 -3.10837792674114 0 0 PN2 T1 Ebv GN2 0.25 6
32 6000 6.63839907342224 9.98583266469245 -3.34743359127021 0 0 PN2 T1 Ebv GN2 0.25 6
33 6000 7.07498260419721 10.8173120244906 -3.74232942029344 0 0 PN2 T1 Ebv GN2 0.25 6
34 6000 7.44212317723901 11.5219887575099 -4.07986558027092 0 0 PN2 T1 Ebv GN2 0.25 6
35 6000 8.02642126846004 12.1855932050272 -4.15917193656713 0 0 PN2 T1 Ebv GN2 0.25 6
36 6000 8.35151456201083 12.9121273692747 -4.56061280726392 0 0 PN2 T1 Ebv GN2 0.25 6
37 6000 8.81544837073986 13.4847776011291 -4.66932923038924 0 0 PN2 T1 Ebv GN2 0.25 6
38 6000 9.13030029139179 13.8069279539441 -4.67662766255228 0 0 PN2 T1 Ebv GN2 0.25 6
39 6000 9.52371026496778 14.2649220171037 -4.74121175213588 0 0 PN2 T1 Ebv GN2 0.25 6
40 6000 9.82327945845086 14.6884075311721 -4.86512807272127 0 0 PN2 T1 Ebv GN2 0.25 6
20 1500 -0.099274270859992 0.00662780131354272 -0.105902072173535 0 0 PN2 T1 Tbv GN2 0.25 6
21 6000 0.634911964863533 0.1829758481521 0.451936116711433 0 0 PN2 T1 Tbv GN2 0.25 6
22 6000 1.47284272663566 0.507872845252669 0.964969881382991 0 0 PN2 T1 Tbv GN2 0.25 6
23 6000 2.16158014919873 0.744544642804666 1.41703550639406 0 0 PN2 T1 Tbv GN2 0.25 6
24 6000 2.96630508547934 1.28299905996694 1.6833060255124 0 0 PN2 T1 Tbv GN2 0.25 6
25 6000 3.43502648453116 1.55333586749782 1.88169061703334 0 0 PN2 T1 Tbv GN2 0.25 6
26 6000 4.00903349673321 1.9325465335539 2.07648696317932 0 0 PN2 T1 Tbv GN2 0.25 6
27 6000 4.54694298999834 2.12012326811389 2.42681972188445 0 0 PN2 T1 Tbv GN2 0.25 6
28 6000 4.86716139662529 2.31002462733886 2.55713676928644 0 0 PN2 T1 Tbv GN2 0.25 6
29 6000 5.17951970467067 2.42376725767105 2.75575244699963 0 0 PN2 T1 Tbv GN2 0.25 6
30 6000 5.88702900611698 2.57243435648964 3.31459464962734 0 0 PN2 T1 Tbv GN2 0.25 6
31 6000 6.41464011204919 2.73194540096069 3.68269471108851 0 0 PN2 T1 Tbv GN2 0.25 6
32 6000 6.97428434975587 3.03185803492521 3.94242631483067 0 0 PN2 T1 Tbv GN2 0.25 6
33 6000 7.41715478676935 3.18392445042935 4.23323033634 0 0 PN2 T1 Tbv GN2 0.25 6
34 6000 7.8184658299212 3.32302417924341 4.49544165067779 0 0 PN2 T1 Tbv GN2 0.25 6
35 6000 8.41530991741083 3.62132608237881 4.79398383503201 0 0 PN2 T1 Tbv GN2 0.25 6
36 6000 8.77686189186609 3.81985403823995 4.95700785362614 0 0 PN2 T1 Tbv GN2 0.25 6
37 6000 9.17526157749817 3.90086536361747 5.27439621388071 0 0 PN2 T1 Tbv GN2 0.25 6
38 6000 9.48689914475203 4.07166954406117 5.41522960069086 0 0 PN2 T1 Tbv GN2 0.25 6
39 6000 9.83352720446675 4.18641485041704 5.64711235404971 0 0 PN2 T1 Tbv GN2 0.25 6
40 6000 10.1989570059718 4.34700721967203 5.85194978629981 0 0 PN2 T1 Tbv GN2 0.25 6
20 4500 -0.156601902630461 0 0 -0.158870453908252 0.00226855127779172 PN2 T1 Ebv PN2 0.25 6
22 9000 0.426504123957964 0.292314253058661 -0.440105758835409 0.0537438403524687 0.520551789382244 PN2 T1 Ebv PN2 0.25 6
